,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
667,29,17,1,1,4,2,2,3,6,1,0,2,1,0,0,3,3,1,0,2,0,0,3,3,2,2,4,4,0,1,0,1,3,3
668,29,17,1,1,4,2,2,3,6,1,0,2,1,0,0,3,3,1,0,2,0,0,3,3,2,2,4,5,0,1,0,1,3,3
669,30,17,1,1,4,2,2,3,6,1,0,2,1,0,0,3,3,1,0,2,0,0,3,3,2,2,4,5,0,1,0,1,3,3
670,30,17,1,1,4,2,2,3,6,1,0,2,1,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,1,0,1,3,3
671,30,17,1,1,4,2,2,3,6,1,0,2,0,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,1,0,1,3,3
672,30,17,1,1,4,2,2,3,6,1,0,2,0,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
673,30,17,1,2,4,2,2,3,6,1,0,2,0,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
674,29,17,1,2,4,2,2,3,6,1,0,2,0,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
675,29,16,1,2,4,2,2,3,6,1,0,2,0,0,0,3,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
676,29,16,1,2,4,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
677,29,16,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,3
678,29,16,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,2
679,29,17,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,0,0,0,1,3,2
680,29,17,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,1,0,0,1,3,2
681,30,17,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,1,0,0,1,3,2
682,30,18,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,2,0,0,2,3,2,2,4,5,1,0,0,1,3,2
683,30,18,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,3,2,2,4,5,1,0,0,1,3,2
684,29,18,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,3,2,2,4,5,1,0,0,1,3,2
685,29,18,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,2,2,2,4,5,1,0,0,1,3,2
686,29,19,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,2,2,2,4,5,1,0,0,1,3,2
687,28,19,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,2,2,2,4,5,1,0,0,1,3,2
688,28,20,1,2,3,2,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,2,2,2,4,5,1,0,0,1,3,2
689,28,20,1,2,3,1,2,3,6,1,0,2,0,0,0,4,3,1,0,3,0,0,2,2,2,2,4,5,1,0,0,1,3,2
690,28,20,1,2,3,1,2,3,6,1,0,2,0,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,1,0,0,1,3,2
691,28,21,1,2,3,1,2,3,6,1,0,2,0,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,1,0,0,1,3,2
692,28,21,1,2,3,1,2,3,6,1,0,2,0,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,2,0,0,1,3,2
693,29,21,1,2,3,1,2,3,6,1,0,2,0,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,2,0,0,1,3,2
694,29,21,1,2,3,1,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,2,0,0,1,3,2
695,29,21,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,2,0,0,1,3,2
696,29,21,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,1,0,0,1,3,2
697,30,21,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,1,0,0,1,3,2
698,30,21,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,0,0,0,1,3,2
699,30,20,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,0,0,0,1,3,2
700,30,20,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,1,0,4,0,0,2,2,2,2,4,5,0,1,0,1,3,2
701,30,20,1,2,3,0,2,3,6,1,0,2,1,0,0,4,3,0,0,4,0,0,2,2,2,2,4,5,0,1,0,1,3,2
702,30,20,1,2,3,0,2,3,5,1,0,2,1,0,0,4,3,0,0,4,0,0,2,2,2,2,4,5,0,1,0,1,3,2
703,30,20,1,2,3,0,2,3,5,1,0,2,1,0,0,4,3,0,0,4,0,0,2,1,2,2,4,5,0,1,0,1,3,2
704,30,20,1,2,3,0,2,3,5,1,0,2,1,0,0,4,3,0,0,4,0,0,2,1,3,2,4,5,0,1,0,1,3,2
705,30,20,1,2,3,0,2,3,5,1,0,2,1,0,0,3,3,0,0,4,0,0,2,1,3,2,4,5,0,1,0,1,3,2
706,30,20,1,2,3,0,2,3,5,1,0,1,1,0,0,3,3,0,0,4,0,0,2,1,3,2,4,5,0,1,0,1,3,2
707,29,20,1,2,3,0,2,3,5,1,0,1,1,0,0,3,3,0,0,4,0,0,2,1,3,2,4,5,0,1,0,1,3,2
708,29,20,1,2,3,0,2,3,5,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,2,4,5,0,1,0,1,3,2
709,29,20,1,2,3,0,2,3,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,2,4,5,0,1,0,1,3,2
710,29,20,1,2,3,0,2,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,2,4,5,0,1,0,1,3,2
711,29,21,1,2,3,0,2,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,2,4,5,0,1,0,1,3,2
712,29,21,1,2,3,0,2,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,2,3,5,0,1,0,1,3,2
713,29,21,1,2,3,0,2,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,5,0,1,0,1,3,2
714,29,21,1,1,3,0,2,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,5,0,1,0,1,3,2
715,29,21,1,1,3,0,1,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,5,0,1,0,1,3,2
716,29,21,1,1,3,0,1,4,4,1,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
717,29,21,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
718,29,20,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
719,28,20,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
720,28,19,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
721,28,20,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
722,28,19,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
723,28,18,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
724,27,18,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,1,3,4,0,1,0,1,3,2
725,27,18,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,0,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
726,27,18,1,1,3,0,1,4,4,0,0,1,1,0,0,3,3,1,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
727,27,18,1,1,3,0,1,4,5,0,0,1,1,0,0,3,3,1,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
728,26,18,1,1,3,0,1,4,5,0,0,1,1,0,0,3,3,1,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
729,26,18,1,1,3,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
730,26,18,1,1,2,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,3,1,3,0,3,4,0,1,0,1,3,2
731,26,18,1,1,2,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,3,1,3,0,3,3,0,1,0,1,3,2
732,26,18,1,1,2,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,4,1,3,0,3,3,0,1,0,1,3,2
733,26,18,1,1,1,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,4,1,3,0,3,3,0,1,0,1,3,2
734,26,18,1,1,1,0,1,4,5,0,0,1,0,0,0,3,3,1,0,4,0,0,4,1,3,0,3,4,0,1,0,1,3,2
735,26,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,3,1,0,4,0,0,4,1,3,0,3,4,0,1,0,1,3,2
736,27,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,3,1,0,4,0,0,4,1,3,0,3,4,0,1,0,1,3,2
737,27,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,3,1,0,4,0,0,4,1,3,0,3,4,0,1,0,2,3,2
738,27,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,3,1,0,4,0,0,4,1,3,1,3,4,0,1,0,2,3,2
739,27,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,3,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
740,27,18,1,1,1,0,1,4,5,0,0,1,0,0,0,2,4,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
741,27,19,1,1,1,0,1,4,5,0,0,1,0,0,0,2,4,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
742,27,19,1,1,1,0,1,4,5,0,0,2,0,0,0,2,4,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
743,26,19,1,1,1,0,1,4,5,0,0,2,0,0,0,2,4,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
744,26,19,1,1,1,0,1,4,5,0,0,2,0,0,0,2,3,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
745,26,18,1,1,1,0,1,4,5,0,0,2,0,0,0,2,3,1,0,4,0,0,4,1,2,1,3,4,0,1,0,2,3,2
746,26,18,1,1,1,0,1,4,5,0,0,2,0,0,0,2,3,1,0,3,0,0,4,1,2,1,3,4,0,1,0,2,3,2
747,26,18,1,1,1,0,1,4,5,0,0,2,0,0,0,2,3,2,0,3,0,0,4,1,2,1,3,4,0,1,0,2,3,2
748,26,18,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,2,0,3,0,0,4,1,2,1,3,4,0,1,0,2,3,2
749,26,18,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,2,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
750,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,2,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
751,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,2,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,3
752,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,3
753,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
754,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,3,0,3,0,0,4,1,2,1,3,3,0,1,0,2,2,2
755,26,19,1,2,1,0,1,4,5,0,0,2,0,0,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
756,26,19,1,2,1,1,1,4,5,0,0,2,0,0,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
757,26,19,1,2,1,1,1,4,5,0,0,2,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,2,2,2
758,26,19,1,2,1,1,1,4,5,0,0,2,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
759,26,19,1,2,1,1,1,3,5,0,0,2,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
760,25,19,1,2,1,1,1,3,5,0,0,2,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
761,25,19,1,2,1,1,1,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
762,25,20,1,2,1,1,1,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
763,25,21,1,2,1,1,1,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
764,25,22,1,2,1,1,1,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
765,24,22,1,2,1,1,1,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
766,24,22,1,2,1,1,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,2
767,24,22,1,2,1,1,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,1
768,24,21,1,2,1,1,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,1
769,24,21,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,1
770,25,21,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,2,1,3,4,0,1,0,1,2,1
771,25,21,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,3,1,3,4,0,1,0,1,2,1
772,25,20,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,3,1,3,4,0,1,0,1,2,1
773,25,20,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,3,1,3,4,0,1,0,1,3,1
774,25,19,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,0,0,4,1,3,1,3,4,0,1,0,1,3,1
775,25,19,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,3,4,0,1,0,1,3,1
776,26,19,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,3,4,0,1,0,1,3,1
777,26,18,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,3,4,0,1,0,1,3,1
778,26,18,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,4,4,0,1,0,1,3,1
779,26,18,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
780,26,17,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
781,26,16,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
782,27,16,1,2,1,2,2,3,5,0,0,1,0,1,0,2,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
783,27,16,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
784,26,16,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
785,27,16,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
786,27,17,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
787,27,17,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,4,1,4,4,0,1,1,1,3,1
788,27,17,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
789,26,17,1,2,1,2,2,3,5,0,0,1,0,1,0,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
790,26,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,3,3,0,3,1,0,4,1,3,1,4,4,0,1,1,1,3,1
791,26,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,3,3,0,3,1,0,4,2,3,1,4,4,0,1,1,1,3,1
792,26,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,2,3,0,3,1,0,4,2,3,1,4,4,0,1,1,1,3,1
793,26,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,2,3,0,3,1,0,4,2,2,1,4,4,0,1,1,1,3,1
794,26,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,4,4,0,1,1,1,3,1
795,27,17,1,2,1,2,2,3,5,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,4,4,0,1,1,1,3,1
796,27,17,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,4,4,0,1,1,1,3,1
797,27,17,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,3,4,0,1,1,1,3,1
798,26,17,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,3,4,0,1,1,1,3,1
799,26,18,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,3,1,0,3,2,2,1,3,4,0,1,1,1,3,1
800,26,18,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,4,1,0,3,2,2,1,3,4,0,1,1,1,3,1
801,26,19,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,4,1,0,3,2,2,1,3,4,0,1,1,1,3,1
802,26,19,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
803,25,19,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
804,25,18,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,3,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
805,25,18,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
806,25,19,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
807,25,18,1,2,1,2,2,3,4,0,0,1,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
808,25,18,1,1,1,2,2,3,4,0,0,1,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,1
809,25,18,1,1,1,2,2,3,4,0,0,1,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
810,25,18,1,1,1,2,2,3,4,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
811,25,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
812,24,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
813,23,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
814,23,17,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
815,23,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,0,3,2,2,1,3,3,0,1,1,1,3,0
816,23,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,1,3,2,2,1,3,3,0,1,1,1,3,0
817,23,18,1,1,1,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,1,3,2,2,1,3,4,0,1,1,1,3,0
818,23,18,1,1,2,2,2,3,5,0,0,2,0,1,1,1,2,4,0,4,1,1,3,2,2,1,3,4,0,1,1,1,3,0
819,23,18,1,1,2,2,2,3,5,0,0,2,0,1,1,1,1,4,0,4,1,1,3,2,2,1,3,4,0,1,1,1,3,0
820,23,18,1,2,2,2,2,3,5,0,0,2,0,1,1,1,1,4,0,4,1,1,3,2,2,1,3,4,0,1,1,1,3,0
821,23,18,1,2,2,2,2,3,5,0,0,2,0,1,1,1,1,4,0,4,1,1,3,2,2,1,3,5,0,1,1,1,3,0
822,23,17,1,2,2,2,2,3,5,0,0,2,0,1,1,1,1,4,0,4,1,1,3,2,2,1,3,5,0,1,1,1,3,0
823,23,17,1,2,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,2,2,1,3,5,0,1,1,1,3,0
824,22,17,1,2,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,2,2,1,3,5,0,1,1,1,3,0
825,22,17,1,2,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,3,2,1,3,5,0,1,1,1,3,0
826,22,17,1,1,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,3,2,1,3,5,0,1,1,1,3,0
827,22,17,1,1,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,3,2,0,3,5,0,1,1,1,3,0
828,22,16,1,1,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,3,2,0,3,5,0,1,1,1,3,0
829,22,16,1,1,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,1,3,3,3,0,3,5,0,1,1,1,3,0
830,22,16,1,1,2,2,2,3,5,0,0,2,0,1,1,2,1,4,0,4,1,2,3,3,3,0,3,5,0,1,1,1,3,0
831,22,16,1,1,2,2,1,3,5,0,0,2,0,1,1,2,1,4,0,4,1,2,3,3,3,0,3,5,0,1,1,1,3,0
832,22,16,1,1,2,2,1,3,5,0,0,2,0,1,1,2,1,4,0,4,1,2,3,3,3,0,3,4,0,1,1,1,3,0
833,21,16,1,1,2,2,1,3,5,0,0,2,0,1,1,2,1,4,0,4,1,2,3,3,3,0,3,4,0,1,1,1,3,0
834,21,16,1,1,2,2,1,3,5,0,0,2,0,1,1,3,1,4,0,4,1,2,3,3,3,0,3,4,0,1,1,1,3,0
835,21,16,1,1,2,2,1,3,4,0,0,2,0,1,1,3,1,4,0,4,1,2,3,3,3,0,3,4,0,1,1,1,3,0
836,21,16,1,1,2,2,1,3,4,0,0,2,0,1,1,3,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
837,20,16,1,1,2,2,1,3,4,0,0,2,0,1,1,3,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
838,20,16,1,1,2,2,1,3,3,0,0,2,0,1,1,3,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
839,20,16,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
840,21,16,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
841,20,16,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,4,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
842,20,16,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
843,20,15,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
844,21,15,1,1,2,2,1,3,3,0,0,2,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
845,21,15,1,1,2,2,1,3,2,0,0,2,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
846,21,15,1,1,2,2,1,3,2,0,0,1,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
847,20,15,1,1,2,2,1,3,2,0,0,1,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
848,20,15,1,1,3,2,1,3,2,0,0,1,0,1,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
849,20,15,1,1,3,2,1,3,2,0,0,1,0,2,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
850,19,15,1,1,3,2,1,3,2,0,0,1,0,2,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
851,19,15,1,1,3,2,1,3,2,0,1,1,0,2,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,1,1,3,0
852,19,15,1,1,3,2,1,3,2,0,1,1,0,2,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,2,1,3,0
853,19,14,1,1,3,2,1,3,2,0,1,1,0,2,1,4,1,3,0,3,1,2,3,3,3,0,3,4,0,1,2,1,3,0
854,19,14,1,1,3,2,1,3,2,0,1,1,0,2,1,4,1,3,0,3,1,2,3,2,3,0,3,4,0,1,2,1,3,0
855,19,13,1,1,3,2,1,3,2,0,1,1,0,2,1,4,1,3,0,3,1,2,3,2,3,0,3,4,0,1,2,1,3,0
856,19,13,1,1,3,2,1,3,2,0,1,0,0,2,1,4,1,3,0,3,1,2,3,2,3,0,3,4,0,1,2,1,3,0
857,19,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,1,2,3,2,3,0,3,4,0,1,2,1,3,0
858,19,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,1,2,3,2,3,0,3,4,0,1,2,1,2,0
859,19,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,3,0,3,4,0,1,2,1,2,0
860,18,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,3,0,3,4,0,1,2,1,2,0
861,18,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,3,0,3,3,0,1,2,1,2,0
862,18,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,2,0,3,3,0,1,2,1,2,0
863,18,13,1,1,3,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,2,0,3,3,0,1,1,1,2,0
864,18,13,1,1,4,1,1,3,2,0,1,0,0,2,1,4,1,3,0,3,2,2,3,2,2,0,3,3,0,1,1,1,2,0
865,18,13,1,1,4,1,1,3,2,0,1,0,0,2,1,4,1,2,0,3,2,2,3,2,2,0,3,3,0,1,1,1,2,0
